mod_id,type,unlocalized_key,guessed_id_UNVERIFIED,display_name
lolienergistics,item,fluid_singularity_molten_gladium,lolienergistics:fluid_singularity_molten_gladium,Жидкостная Гладиевая сингулярность
lolienergistics,item,fluid_singularity_molten_neutronium,lolienergistics:fluid_singularity_molten_neutronium,Жидкостная Нейтрониевая сингулярность
lolienergistics,item,fluid_singularity_molten_crystal_matrix,lolienergistics:fluid_singularity_molten_crystal_matrix,Жидкостная Кристально-матриксная сингулярность
lolienergistics,item,fluid_singularity_molten_infinity_ingot,lolienergistics:fluid_singularity_molten_infinity_ingot,Жидкостная сингулярность из Слитков Бесконечности
lolienergistics,item,fluid_singularity_molten_adamantium,lolienergistics:fluid_singularity_molten_adamantium,Жидкостная сингулярность из Адамантия
lolienergistics,item,fluid_singularity_molten_adamantium_ethereal,lolienergistics:fluid_singularity_molten_adamantium_ethereal,Жидкостная сингулярность из Эфирного адамантия
lolienergistics,item,fluid_singularity_molten_adamantium_ghost,lolienergistics:fluid_singularity_molten_adamantium_ghost,Жидкостная сингулярность из Призрачного адамантия
lolienergistics,item,fluid_singularity_molten_adamantium_arcane,lolienergistics:fluid_singularity_molten_adamantium_arcane,Жидкостная сингулярность из Чародейского адамантия
lolienergistics,item,fluid_singularity_molten_adamantium_dragon,lolienergistics:fluid_singularity_molten_adamantium_dragon,Жидкостная сингулярность из Дракониевого адамантия
lolienergistics,item,fluid_singularity_molten_mobius,lolienergistics:fluid_singularity_molten_mobius,Жидкостная Мобиус сингулярность
lolienergistics,item,fluid_singularity_molten_bedrockium,lolienergistics:fluid_singularity_molten_bedrockium,Жидкостная Бедрокиевая сингулярность
lolienergistics,item,focus_energy_ball,lolienergistics:focus_energy_ball,Energy Ball Focus
lolienergistics,item,electric_boots_traveller,lolienergistics:electric_boots_traveller,Electric Boots of the Traveller
lolienergistics,item,nano_boots_traveller,lolienergistics:nano_boots_traveller,Nanosuit Boots of the Traveller
lolienergistics,item,quantum_boots_traveller,lolienergistics:quantum_boots_traveller,Quantum Boots of the Traveller
lolienergistics,item,electric_scribing_tool,lolienergistics:electric_scribing_tool,Electric Scribing Tools
lolienergistics,item,infused_quantum_chest,lolienergistics:infused_quantum_chest,Infused Quantum Chestplate
lolienergistics,item,electric_goggles,lolienergistics:electric_goggles,Electric Goggles of Revealing
lolienergistics,item,nano_thaumic_helmet,lolienergistics:nano_thaumic_helmet,Nanosuit Goggles of Revealing
lolienergistics,item,quantum_thaumic_helmet,lolienergistics:quantum_thaumic_helmet,Quantum Goggles of Revealing
lolienergistics,item,solar_helmet_revealing,lolienergistics:solar_helmet_revealing,Solar Goggles of Revealing
lolienergistics,item,energy_crystal,lolienergistics:energy_crystal,Энергокристалл
lolienergistics,item,osmium_plate,lolienergistics:osmium_plate,Осмиевая пластина
lolienergistics,item,osmium_wire,lolienergistics:osmium_wire,Осмиевый провод
lolienergistics,item,osmiridium_ingot,lolienergistics:osmiridium_ingot,Слиток осмирида
lolienergistics,item,osmiridium_plate,lolienergistics:osmiridium_plate,Осмиридовая пластина
lolienergistics,item,osmiridium_gear,lolienergistics:osmiridium_gear,Шестерня осмирида
lolienergistics,item,osmiridium_capacitor,lolienergistics:osmiridium_capacitor,Конденсатор осмирида
lolienergistics,item,conductive_chip,lolienergistics:conductive_chip,Проводящий чип
lolienergistics,item,quantum_chip,lolienergistics:quantum_chip,Квантовый чип
lolienergistics,item,crystal_ypsilonium,lolienergistics:crystal_ypsilonium,Кристалл Ипсилония
lolienergistics,item,superalloy_ingot,lolienergistics:superalloy_ingot,Сверхсплав
lolienergistics,item,gladia_ingot,lolienergistics:gladia_ingot,Гладиевый слиток
lolienergistics,tile,gladia,lolienergistics:gladia,Блок Гладия
lolienergistics,tile,blast_furnace_brick,lolienergistics:blast_furnace_brick,Кирпич доменной печи
lolienergistics,tile,coke_oven_brick,lolienergistics:coke_oven_brick,Кирпич коксовой печи
lolienergistics,tile,wooden_device_watermill,lolienergistics:wooden_device_watermill,Водяное колесо
lolienergistics,tile,wooden_device_windmill_advanced,lolienergistics:wooden_device_windmill_advanced,Ветряная мельница
lolienergistics,item,coke_coal,lolienergistics:coke_coal,Коксовый уголь
lolienergistics,item,hop_graphite_ingot,lolienergistics:hop_graphite_ingot,Слиток ВОП-графита
lolienergistics,item,windmill_blade,lolienergistics:windmill_blade,Лопасть ветряной мельницы
lolienergistics,item,advanced_windmill_blade,lolienergistics:advanced_windmill_blade,Улучшенная лопасть ветряной мельницы
lolienergistics,item,part_waterwheel,lolienergistics:part_waterwheel,Часть водяного колеса
lolienergistics,item,soaked_sticks,lolienergistics:soaked_sticks,Пропитанные палки
lolienergistics,item,hot_iron_ingot,lolienergistics:hot_iron_ingot,Слиток раскалённого железа
lolienergistics,item,slag,lolienergistics:slag,Шлак
lolienergistics,tile,soaked_boards,lolienergistics:soaked_boards,Пропитанные доски
lolienergistics,tile,hot_iron_block,lolienergistics:hot_iron_block,Блок раскалённого железа
lolienergistics,tile,coal_coke_block,lolienergistics:coal_coke_block,Блок коксового угля
lolienergistics,item,creosote_bucket,lolienergistics:creosote_bucket,Ведро креозота
lolienergistics,item,nutrient_paste_bucket,lolienergistics:nutrient_paste_bucket,Ведро питательной пасты
lolienergistics,item,fusion_fuel_dt_bucket,lolienergistics:fusion_fuel_dt_bucket,Ведро дейтерий-тритиевого топлива
lolienergistics,item,osmium_slurry_bucket,lolienergistics:osmium_slurry_bucket,Ведро взвеси осмия
lolienergistics,item,diamond_slurry_bucket,lolienergistics:diamond_slurry_bucket,Ведро взвеси алмаза
lolienergistics,item,redstone_slurry_bucket,lolienergistics:redstone_slurry_bucket,Ведро взвеси красного камня
lolienergistics,item,refined_obsidian_slurry_bucket,lolienergistics:refined_obsidian_slurry_bucket,Ведро взвеси очищенного обсидиана
lolienergistics,item,sulfuric_acid_bucket,lolienergistics:sulfuric_acid_bucket,Ведро серной кислоты
lolienergistics,item,brine_bucket,lolienergistics:brine_bucket,Ведро рапы
lolienergistics,item,uranium_oxide_bucket,lolienergistics:uranium_oxide_bucket,Ведро оксида урана
lolienergistics,item,enriched_uranium_bucket,lolienergistics:enriched_uranium_bucket,Ведро обогащённого урана
lolienergistics,item,nuclear_waste_bucket,lolienergistics:nuclear_waste_bucket,Ведро ядерных отходов
lolienergistics,item,fissile_fuel_bucket,lolienergistics:fissile_fuel_bucket,Ведро делящегося топлива
lolienergistics,tile,industrial_blast_furnace,lolienergistics:industrial_blast_furnace,Ядро промышленной доменной печи
lolienergistics,tile,quenching_bath,lolienergistics:quenching_bath,Ядро промышленной доменной печи
lolienergistics,tile,cauldron,lolienergistics:cauldron,Закалочный котёл
lolienergistics,tile,quantum_miner,lolienergistics:quantum_miner,Квантовый шахтёр
lolienergistics,tile,hardening_bath,lolienergistics:hardening_bath,Ядро закалочной ванны
lolienergistics,item,tungsten_ingot,lolienergistics:tungsten_ingot,Слиток вольфрама
lolienergistics,tile,tungsten_block,lolienergistics:tungsten_block,Блок вольфрама
lolienergistics,item,constantan_ingot,lolienergistics:constantan_ingot,Константановый слиток
lolienergistics,item,constantan_dust,lolienergistics:constantan_dust,Константановая пыль
lolienergistics,tile,constantan_block,lolienergistics:constantan_block,Константановый блок
lolienergistics,item,crystal_primordial_chaos,lolienergistics:crystal_primordial_chaos,Кристалл первичного хаоса
lolienergistics,item,dust_primordial_chaos,lolienergistics:dust_primordial_chaos,Пыль первичного хаоса
lolienergistics,item,petrified_heart,lolienergistics:petrified_heart,Окаменевшее сердце
lolienergistics,tile,hemontransmutator,lolienergistics:hemontransmutator,Ядро Гемотрансмутатора
lolienergistics,tile,wind_turbine,lolienergistics:wind_turbine,Ветрогенератор
lolienergistics,item,wind_rotor0,lolienergistics:wind_rotor0,Ротор: Базовый
lolienergistics,item,wind_rotor1,lolienergistics:wind_rotor1,Ротор: Улучшенный
lolienergistics,item,wind_rotor2,lolienergistics:wind_rotor2,Ротор: Гибридный
lolienergistics,item,wind_rotor3,lolienergistics:wind_rotor3,Ротор: Продвинутый
lolienergistics,item,wind_rotor4,lolienergistics:wind_rotor4,Ротор: Квантовый
lolienergistics,item,upgrade_demineralizer,lolienergistics:upgrade_demineralizer,Улучшение: Деминерализатор
lolienergistics,item,upgrade_recycler,lolienergistics:upgrade_recycler,Улучшение: Реутилизатор
lolienergistics,item,upgrade_cardiacamplifier,lolienergistics:upgrade_cardiacamplifier,Улучшение: Кардиоусилитель
lolienergistics,tile,entropy_reactor,lolienergistics:entropy_reactor,Ядро Энтропийного реактора
lolienergistics,tile,tungsten_tank,lolienergistics:tungsten_tank,Вольфрамовый резервуар
lolienergistics,tile,copper_coil,lolienergistics:copper_coil,Большая медная катушка
lolienergistics,tile,constantan_coil,lolienergistics:constantan_coil,Большая константановая катушка
lolienergistics,tile,tungsten_coil,lolienergistics:tungsten_coil,Большая вольфрамовая катушка
lolienergistics,item,copper_radiator,lolienergistics:copper_radiator,Медный радиатор
lolienergistics,item,iridium_radiator,lolienergistics:iridium_radiator,Иридиевый радиатор
lolienergistics,tile,gas_tank_basic,lolienergistics:gas_tank_basic,Газовый баллон
lolienergistics,tile,gas_tank_advanced,lolienergistics:gas_tank_advanced,Усиленный газовый баллон
lolienergistics,tile,gas_tank_elite,lolienergistics:gas_tank_elite,Сверхпрочный газовый баллон
lolienergistics,tile,gas_tank_ultimate,lolienergistics:gas_tank_ultimate,Сингулярный газовый баллон
lolienergistics,tile,enrichment_chamber,lolienergistics:enrichment_chamber,Камера обогащения
lolienergistics,tile,enrichment_chamber0,lolienergistics:enrichment_chamber0,Камера обогащения
lolienergistics,tile,enrichment_chamber1,lolienergistics:enrichment_chamber1,Расширенная камера обогащения
lolienergistics,tile,enrichment_chamber2,lolienergistics:enrichment_chamber2,Промышленная камера обогащения
lolienergistics,tile,chemical_filler,lolienergistics:chemical_filler,Химический наполнитель
lolienergistics,tile,chemical_oxidizer,lolienergistics:chemical_oxidizer,Химический окислитель
lolienergistics,tile,reaction_chamber,lolienergistics:reaction_chamber,Реакционная камера
lolienergistics,tile,electrolytic_separator,lolienergistics:electrolytic_separator,Сепаратор
lolienergistics,tile,ambient_gas_collector,lolienergistics:ambient_gas_collector,Сборщик окружающего газа
lolienergistics,tile,blender,lolienergistics:blender,Блендер
lolienergistics,tile,creative_fluid_tank,lolienergistics:creative_fluid_tank,Творческий жидкостный бак
lolienergistics,tile,annihilator,lolienergistics:annihilator,Аннигилятор
lolienergistics,tile,alloy_chamber0,lolienergistics:alloy_chamber0,Камера сплавов
lolienergistics,tile,alloy_chamber1,lolienergistics:alloy_chamber1,Расширенная камера сплавов
lolienergistics,tile,alloy_chamber2,lolienergistics:alloy_chamber2,Промышленная камера сплавов
lolienergistics,tile,laser_drill,lolienergistics:laser_drill,Лазерный бур
lolienergistics,tile,laser_drill_precharger,lolienergistics:laser_drill_precharger,Зарядник лазерного бура
lolienergistics,tile,fake_laser,lolienergistics:fake_laser,Лазерный луч
lolienergistics,item,seal_of_sealing,lolienergistics:seal_of_sealing,Печать заточения
lolienergistics,item,manual_pump,lolienergistics:manual_pump,Ручная помпа
lolienergistics,tile,steel_casing,lolienergistics:steel_casing,Стальной корпус
lolienergistics,fluid,hydrogen_gas,lolienergistics:hydrogen_gas,Водород (Жидкость)
lolienergistics,fluid,oxygen_gas,lolienergistics:oxygen_gas,Кислород (Жидкость)
lolienergistics,fluid,chlorine_gas,lolienergistics:chlorine_gas,Хлор (Жидкость)
lolienergistics,fluid,sodium_gas,lolienergistics:sodium_gas,Натрий (Жидкость)
lolienergistics,fluid,lithium_gas,lolienergistics:lithium_gas,Литий (Жидкость)
lolienergistics,fluid,nitrogen_gas,lolienergistics:nitrogen_gas,Азот (Жидкость)
lolienergistics,fluid,sulfur_dioxide_gas,lolienergistics:sulfur_dioxide_gas,Диоксид серы (Жидкость)
lolienergistics,fluid,sulfur_trioxide_gas,lolienergistics:sulfur_trioxide_gas,Триоксид серы (Жидкость)
lolienergistics,fluid,hydrogen_chloride_gas,lolienergistics:hydrogen_chloride_gas,Хлороводород (Жидкость)
lolienergistics,fluid,ethylene_gas,lolienergistics:ethylene_gas,Этилен (Жидкость)
lolienergistics,fluid,deuterium_gas,lolienergistics:deuterium_gas,Дейтерий (Жидкость)
lolienergistics,fluid,tritium_gas,lolienergistics:tritium_gas,Тритий (Жидкость)
lolienergistics,fluid,ypsilonium_gas,lolienergistics:ypsilonium_gas,Ипсилоний (Жидкость)
lolienergistics,tile,base_fluid_tank,lolienergistics:base_fluid_tank,Жидкостный бак
lolienergistics,tile,advanced_fluid_tank,lolienergistics:advanced_fluid_tank,Усиленный жидкостный бак
lolienergistics,tile,ultimate_fluid_tank,lolienergistics:ultimate_fluid_tank,Сверхпрочный жидкостный бак
lolienergistics,tile,quantum_fluid_tank,lolienergistics:quantum_fluid_tank,Сингулярный жидкостный бак
lolienergistics,item,gravi_chestplate,lolienergistics:gravi_chestplate,Гравитационный жилет
lolienergistics,item,advanced_nano_chestplate,lolienergistics:advanced_nano_chestplate,Улучшенный наножилет
lolienergistics,item,ultimate_lappack,lolienergistics:ultimate_lappack,Ультимейт лаппак
lolienergistics,item,advanced_lappack,lolienergistics:advanced_lappack,Улучшенный лаппак
lolienergistics,item,advanced_jetpack,lolienergistics:advanced_jetpack,Улучшенный электро джетапак
lolienergistics,item,vajra,lolienergistics:vajra,Ваджра
lolienergistics,item,advanced_drill,lolienergistics:advanced_drill,Улучшенный алмазный бур
lolienergistics,item,advanced_chainsaw,lolienergistics:advanced_chainsaw,Улучшенная электропила
lolienergistics,item,gravi_tool,lolienergistics:gravi_tool,Гравитул
lolienergistics,item,relocator,lolienergistics:relocator,Релокатор
lolienergistics,item,super_conductor_cover,lolienergistics:super_conductor_cover,Изоляция суперпроводника
lolienergistics,item,super_conductor,lolienergistics:super_conductor,Суперпродвоник
lolienergistics,item,cooling_core,lolienergistics:cooling_core,Охлаждающее ядро
lolienergistics,item,gravitation_engine,lolienergistics:gravitation_engine,Гравитационный двигатель
lolienergistics,item,magnetron,lolienergistics:magnetron,Магнетрон
lolienergistics,item,vajra_core,lolienergistics:vajra_core,Ядро ваджры
lolienergistics,item,engine_boost,lolienergistics:engine_boost,Ускоритель двигателя
lolienergistics,tile,drill,lolienergistics:drill,Буровой комплекс I
lolienergistics,tile,drill_bit_1,lolienergistics:drill_bit_1,Буровая коронка I
lolienergistics,tile,drill_bit_2,lolienergistics:drill_bit_2,Буровая коронка II
lolienergistics,tile,drill_bit_3,lolienergistics:drill_bit_3,Буровая коронка III
lolienergistics,tile,drill_bit_4,lolienergistics:drill_bit_4,Буровая коронка IV
lolienergistics,tile,drill_bit_5,lolienergistics:drill_bit_5,Буровая коронка V
lolienergistics,item,drill_bit_upgrade_2,lolienergistics:drill_bit_upgrade_2,Улучшение буровой коронки II
lolienergistics,item,drill_bit_upgrade_3,lolienergistics:drill_bit_upgrade_3,Улучшение буровой коронки III
lolienergistics,item,drill_bit_upgrade_4,lolienergistics:drill_bit_upgrade_4,Улучшение буровой коронки IV
lolienergistics,item,drill_bit_upgrade_5,lolienergistics:drill_bit_upgrade_5,Улучшение буровой коронки V
lolienergistics,item,drill_luck_upgrade_1,lolienergistics:drill_luck_upgrade_1,Улучшение: Удача бура I
lolienergistics,item,drill_luck_upgrade_2,lolienergistics:drill_luck_upgrade_2,Улучшение: Удача бура II
lolienergistics,item,drill_luck_upgrade_3,lolienergistics:drill_luck_upgrade_3,Улучшение: Удача бура III
lolienergistics,item,oreglow_coating,lolienergistics:oreglow_coating,Напыление из рудноцвета
lolienergistics,tile,activator,lolienergistics:activator,Autonomous Activator
lolienergistics,tile,conveyor,lolienergistics:conveyor,Conveyor Belt
lolienergistics,tile,auto_spawner,lolienergistics:auto_spawner,Auto-Spawner
loli_forestry,tile,PerfectMagicalApiary,loli_forestry:perfect_magical_apiary,Совершенная пасека
loli_forestry,tile,IndustrialApiary,loli_forestry:industrial_apiary,Совершенная пасека
loli_forestry,tile,hibiscus,loli_forestry:hibiscus,Механический Гибискус
loli_forestry,tile,uleysint,loli_forestry:uleysint,Механический Улейцинт
loli_forestry,tile,centrifuge,loli_forestry:centrifuge,Совершенная Центрифуга
loli_forestry,item,honeycomb_cluster,loli_forestry:honeycomb_cluster,Скопление сот
loli_forestry,item,crystallized_honeycomb_cluster,loli_forestry:crystallized_honeycomb_cluster,Кристаллизованное скопление сот
loli_forestry,item,honeycomb_plate,loli_forestry:honeycomb_plate,Пластина из скопления сот
loli_forestry,item,frame_perfect_apiary,loli_forestry:frame_perfect_apiary,Корпус совершенной пасеки
loli_forestry,item,upgrade_infinity,loli_forestry:upgrade_infinity,Улучшение пасеки: Бесконечность
loli_forestry,item,upgrade_luck,loli_forestry:upgrade_luck,Улучшение пасеки: Удача
loli_forestry,item,upgrade_speed0,loli_forestry:upgrade_speed0,Улучшение пасеки: Скорость | 1 ур.
loli_forestry,item,upgrade_speed1,loli_forestry:upgrade_speed1,Улучшение пасеки: Скорость | 2 ур.
loli_forestry,item,upgrade_speed2,loli_forestry:upgrade_speed2,Улучшение пасеки: Скорость | 3 ур.
loli_forestry,tile,bee_factory,loli_forestry:bee_factory,Ядро пчелиной фабрики
loli_forestry,tile,bee_coverage,loli_forestry:bee_coverage,Пчелиное покрытие
loli_forestry,tile,bee_glass,loli_forestry:bee_glass,Пчелиное стекло
loli_forestry,tile,bee_basis,loli_forestry:bee_basis,Пчелиная основа
loli_forestry,tile,industrial_hive,loli_forestry:industrial_hive,Ядро промышленного улья
loli_forestry,tile,industrial_hive_block,loli_forestry:industrial_hive_block,Блок промышленного улья
loli_forestry,tile,industrial_hive_glass,loli_forestry:industrial_hive_glass,Стекло промышленного улья
loli_forestry,item,hive_upgrade,loli_forestry:hive_upgrade,Модуль
loli_forestry,item,codex_life,loli_forestry:codex_life,Кодекс жизни
loli_forestry,item,advanced_soldering_iron,loli_forestry:advanced_soldering_iron,Продвинутый паяльник
loli_forestry,item,nectar_soaked_assembly_tool,loli_forestry:nectar_soaked_assembly_tool,Пропитанный нектаром инструмент сборки
loli_forestry,item,hive_upgrade_efficiency_lvl_1,loli_forestry:hive_upgrade_efficiency_lvl_1,Обработанный модуль улья
loli_forestry,item,hive_upgrade_efficiency_lvl_2,loli_forestry:hive_upgrade_efficiency_lvl_2,Проверенный модуль улья
loli_forestry,item,hive_upgrade_efficiency_lvl_3,loli_forestry:hive_upgrade_efficiency_lvl_3,Пропитанный модуль улья
loli_forestry,item,hive_upgrade_automation,loli_forestry:hive_upgrade_automation,Механизирующий модуль улья
loli_forestry,item,hive_upgrade_genetics,loli_forestry:hive_upgrade_genetics,Модуль генетического вмешательства улья
loli_forestry,item,hive_upgrade_pollen,loli_forestry:hive_upgrade_pollen,Модуль эластичного сита улья
loli_forestry,item,hive_upgrade_clear_pollen,loli_forestry:hive_upgrade_clear_pollen,Очистительный модуль улья
loli_forestry,item,hive_upgrade_performance,loli_forestry:hive_upgrade_performance,Модуль вечной работоспособности улья
loli_forestry,item,hive_upgrade_mutation,loli_forestry:hive_upgrade_mutation,Модуль мутации улья
loli_forestry,item,hive_upgrade_increase_life,loli_forestry:hive_upgrade_increase_life,Модуль увеличение продолжительности жизни улья
loli_forestry,item,hive_upgrade_decrease_life,loli_forestry:hive_upgrade_decrease_life,Модуль уменьшение продолжительности жизни улья
loli_forestry,item,hive_upgrade_stack,loli_forestry:hive_upgrade_stack,Модуль промышленной работы улья
loli_forestry,tile,nutrient,loli_forestry:nutrient,Синтетический нектар
loli_utility,tile,ChargingPlateEU,loli_utility:charging_plate_eu,Плита зарядки EU
loli_utility,tile,ChargingPlateMana,loli_utility:charging_plate_mana,Плита зарядки Маны
loli_utility,tile,ChargingPlateWand,loli_utility:charging_plate_wand,Плита зарядки Жезлов
loli_utility,tile,small_pedestal,loli_utility:small_pedestal,Маленький пьедестал
loli_utility,tile,big_pedestal,loli_utility:big_pedestal,Большой пьедестал
loli_utility,tile,FortuneTransformer,loli_utility:fortune_transformer,Преобразователь удачи
loli_utility,tile,Hologram,loli_utility:hologram,Голограмма
loli_utility,item,FortuneModuleX1,loli_utility:fortune_module_x1,Модуль удачи (3 уровня)
loli_utility,item,FortuneModuleX2,loli_utility:fortune_module_x2,Модуль удачи (5 уровня)
loli_utility,item,FortuneModuleX3,loli_utility:fortune_module_x3,Модуль удачи (10 уровня)
loli_utility,item,FortuneModuleX4,loli_utility:fortune_module_x4,Модуль удачи (15 уровня)
loli_utility,item,FortuneModuleX5,loli_utility:fortune_module_x5,Модуль удачи (20 уровня)
loli_utility,item,FortuneModuleX6,loli_utility:fortune_module_x6,Модуль удачи (25 уровня)
loli_utility,item,FortuneModuleX7,loli_utility:fortune_module_x7,Модуль удачи (30 уровня)
loli_utility,item,FortuneModuleX8,loli_utility:fortune_module_x8,Модуль удачи (35 уровня)
loli_utility,item,FortuneModuleX9,loli_utility:fortune_module_x9,Модуль удачи (40 уровня)
loli_utility,item,FortuneModuleX10,loli_utility:fortune_module_x10,Модуль удачи (50 уровня)
loli_utility,item,FortuneModuleX11,loli_utility:fortune_module_x11,Модуль удачи (100 уровня)
loli_utility,item,UpgradeFTSmelting,loli_utility:upgrade_ft_smelting,Улучшение Автоплавка
loli_utility,item,UpgradeFTStack,loli_utility:upgrade_ft_stack,Улучшение стак
loli_utility,item,UpgradeFTInfinite,loli_utility:upgrade_ft_infinite,Улучшение Бесконечный двигатель
loli_utility,item,CrystalTeleporter,loli_utility:crystal_teleporter,Кристалл телепортации
loli_utility,item,ItemFilter,loli_utility:item_filter,Основной предметный фильтр
loli_utility,item,XpTransfer,loli_utility:xp_transfer,Стержень опыта
loli_utility,tile,Reservoir,loli_utility:reservoir,Резервуар
loli_utility,tile,InvisibilityDispel,loli_utility:invisibility_dispel,Блок снимающий эффект невидимости
loli_utility,tile,Regeneration,loli_utility:regeneration,Блок регенерации
loli_utility,tile,Barrier,loli_utility:barrier,Барьер
loli_utility,tile,CKeyStone,loli_utility:c_key_stone,Creative Key Stone
loli_utility,item,Key,loli_utility:key,Key
loli_utility,tile,armor_stand,loli_utility:armor_stand,Стойка для брони
loli_utility,tile,public_chest,loli_utility:public_chest,Публичный сундук
loli_utility,tile,builder,loli_utility:builder,Строитель
loli_utility,tile,structural,loli_utility:structural,Структурный блок
loli_utility,tile,translucent,loli_utility:translucent,Восстанавливающийся блок
loli_utility,tile,glowing_barrier,loli_utility:glowing_barrier,Световой барьер
loli_utility,tile,teleport,loli_utility:teleport,Плита телепортации
loli_utility,tile,elevator,loli_utility:elevator,Лифт
loli_utility,item,brush,loli_utility:brush,Кисточка
loli_utility,item,training_dummy,loli_utility:training_dummy,Тренировочный манекен
loli_utility,item,builder_wand_normal,loli_utility:builder_wand_normal,Обычный жезл строителя
loli_utility,item,builder_wand_creative,loli_utility:builder_wand_creative,Творческий жезл строителя
loli_utility,item,builder_wand_universal_1,loli_utility:builder_wand_universal_1,Универсальный жезл строителя
loli_utility,item,builder_wand_universal_2,loli_utility:builder_wand_universal_2,Универсальный жезл строителя
loli_utility,item,builder_wand_universal_3,loli_utility:builder_wand_universal_3,Универсальный жезл строителя
loli_utility,item,builder_wand_universal_4,loli_utility:builder_wand_universal_4,Универсальный жезл строителя
loli_utility,item,small_bag,loli_utility:small_bag,Малый рюкзак
loli_utility,item,medium_bag,loli_utility:medium_bag,Средний рюкзак
loli_utility,item,big_bag,loli_utility:big_bag,Большой рюкзак
loli_utility,item,subject_case_default,loli_utility:subject_case_default,Default кейс
loli_utility,item,subject_case_copper,loli_utility:subject_case_copper,Copper кейс
loli_utility,item,subject_case_amethyst,loli_utility:subject_case_amethyst,Amethyst кейс
loli_utility,item,subject_case_diamond,loli_utility:subject_case_diamond,Diamond кейс
loli_utility,item,subject_case_emerald,loli_utility:subject_case_emerald,Emerald кейс
loli_utility,item,subject_case_gold,loli_utility:subject_case_gold,Gold кейс
loli_utility,item,subject_case_iron,loli_utility:subject_case_iron,Iron кейс
loli_utility,item,subject_case_lapis,loli_utility:subject_case_lapis,Lapis кейс
loli_utility,item,subject_case_netherite,loli_utility:subject_case_netherite,Netherite кейс
loli_utility,item,subject_case_quartz,loli_utility:subject_case_quartz,Quartz кейс
loli_utility,item,subject_case_redstone,loli_utility:subject_case_redstone,Redstone кейс
loli_utility,item,subject_case_obsidian,loli_utility:subject_case_obsidian,Obsidian кейс
loli_utility,tile,lucky_block_default,loli_utility:lucky_block_default,Default Lucky
loli_utility,tile,lucky_block_copper,loli_utility:lucky_block_copper,Copper Lucky
loli_utility,tile,lucky_block_amethyst,loli_utility:lucky_block_amethyst,Amethyst Lucky
loli_utility,tile,lucky_block_diamond,loli_utility:lucky_block_diamond,Diamond Lucky
loli_utility,tile,lucky_block_emerald,loli_utility:lucky_block_emerald,Emerald Lucky
loli_utility,tile,lucky_block_gold,loli_utility:lucky_block_gold,Gold Lucky
loli_utility,tile,lucky_block_iron,loli_utility:lucky_block_iron,Iron Lucky
loli_utility,tile,lucky_block_lapis,loli_utility:lucky_block_lapis,Lapis Lucky
loli_utility,tile,lucky_block_netherite,loli_utility:lucky_block_netherite,Netherite Lucky
loli_utility,tile,lucky_block_quartz,loli_utility:lucky_block_quartz,Quartz Lucky
loli_utility,tile,lucky_block_redstone,loli_utility:lucky_block_redstone,Redstone Lucky
loli_utility,tile,lucky_block_obsidian,loli_utility:lucky_block_obsidian,Obsidian Lucky
loli_utility,tile,ckey_stone,loli_utility:ckey_stone,Creative Key Stone
loli_utility,tile,spectral_door,loli_utility:spectral_door,Спектральная дверь
loli_utility,tile,spectral_platform,loli_utility:spectral_platform,Спектральная платформа
loli_utility,tile,vacuum_chest,loli_utility:vacuum_chest,Вакуумный сундук
loli_utility,tile,travel_anchor,loli_utility:travel_anchor,Якорь путешествия
loli_utility,tile,obelisk_experience,loli_utility:obelisk_experience,Обелиск опыта
loli_utility,tile,painting_table,loli_utility:painting_table,Стол для покраски
loli_utility,tile,frame,loli_utility:frame,Рамка
loli_utility,tile,advanced_chest_copper,loli_utility:advanced_chest_copper,Медный сундук
loli_utility,tile,advanced_chest_copper_crystal,loli_utility:advanced_chest_copper_crystal,Кристальный медный сундук
loli_utility,tile,advanced_chest_iron,loli_utility:advanced_chest_iron,Железный сундук
loli_utility,tile,advanced_chest_iron_crystal,loli_utility:advanced_chest_iron_crystal,Кристальный железный сундук
loli_utility,tile,advanced_chest_quartz,loli_utility:advanced_chest_quartz,Кварцевый сундук
loli_utility,tile,advanced_chest_quartz_crystal,loli_utility:advanced_chest_quartz_crystal,Кристальный кварцевый сундук
loli_utility,tile,advanced_chest_gold,loli_utility:advanced_chest_gold,Золотой сундук
loli_utility,tile,advanced_chest_gold_crystal,loli_utility:advanced_chest_gold_crystal,Кристальный золотой сундук
loli_utility,tile,advanced_chest_lapis,loli_utility:advanced_chest_lapis,Лазуритный сундук
loli_utility,tile,advanced_chest_lapis_crystal,loli_utility:advanced_chest_lapis_crystal,Кристальный лазуритный сундук
loli_utility,tile,advanced_chest_redstone,loli_utility:advanced_chest_redstone,Сундук из красного камня
loli_utility,tile,advanced_chest_redstone_crystal,loli_utility:advanced_chest_redstone_crystal,Кристальный сундук из красного камня
loli_utility,tile,advanced_chest_diamond,loli_utility:advanced_chest_diamond,Алмазный сундук
loli_utility,tile,advanced_chest_diamond_crystal,loli_utility:advanced_chest_diamond_crystal,Кристальный алмазный сундук
loli_utility,tile,advanced_chest_amethyst,loli_utility:advanced_chest_amethyst,Аметистовый сундук
loli_utility,tile,advanced_chest_amethyst_crystal,loli_utility:advanced_chest_amethyst_crystal,Кристальный аметистовый сундук
loli_utility,tile,advanced_chest_obsidian,loli_utility:advanced_chest_obsidian,Обсидиановый сундук
